Date,City,Lon,Lat,Station,ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2022-03-01,宜蘭縣,121.857372,24.596736,467060,18,1012.6,1015.6,22.8,21.3,91,3.0,150,6.5,140,0.0,0.0,0.0,0.0,...,...,...
2022-03-01,宜蘭縣,121.857372,24.596736,467060,19,1012.7,1015.7,23.0,21.1,89,2.5,170,5.6,130,0.0,0.0,0.0,0.0,...,...,...
2022-03-01,宜蘭縣,121.857372,24.596736,467060,20,1013.4,1016.4,22.5,20.4,88,1.6,230,4.1,240,0.0,0.0,...,0.0,...,...,...
2022-03-01,宜蘭縣,121.857372,24.596736,467060,21,1014.0,1017.0,22.5,20.6,89,0.1,0,2.2,230,0.0,0.0,...,0.0,...,...,...
2022-03-01,宜蘭縣,121.857372,24.596736,467060,22,1014.0,1017.0,21.7,19.8,89,2.2,230,3.6,240,0.0,0.0,...,0.0,...,...,...
2022-03-01,宜蘭縣,121.857372,24.596736,467060,23,1014.3,1017.3,21.6,20.1,91,1.4,240,3.0,230,0.0,0.0,...,0.0,...,...,...
2022-03-01,宜蘭縣,121.857372,24.596736,467060,24,1014.1,1017.1,21.4,20.0,92,1.6,230,3.6,230,0.0,0.0,...,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,1,1013.7,1016.7,21.2,20.0,93,1.6,240,3.8,230,0.0,0.0,...,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,2,1013.3,1016.3,21.2,20.0,93,1.4,250,3.7,240,0.0,0.0,...,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,3,1013.4,1016.4,21.5,20.0,91,2.5,20,7.1,350,0.0,0.0,...,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,4,1013.3,1016.3,20.7,19.5,93,2.4,90,10.6,30,0.0,0.0,...,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,5,1013.7,1016.7,20.5,19.3,93,3.5,10,8.7,10,0.0,0.0,...,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,6,1014.5,1017.5,20.5,19.0,91,1.2,290,8.4,20,0.0,0.0,0.0,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,7,1015.2,1018.2,20.7,19.5,93,4.0,20,8.8,10,0.0,0.0,0.0,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,8,1015.9,1018.9,20.5,19.5,94,3.4,20,8.0,10,T,0.2,0.0,0.0,8.0,...,10.0
2022-03-02,宜蘭縣,121.857372,24.596736,467060,9,1016.5,1019.5,20.6,18.5,88,4.1,10,10.6,30,T,0.1,0.0,0.0,8.0,...,10.0
2022-03-02,宜蘭縣,121.857372,24.596736,467060,10,1016.6,1019.6,20.8,18.2,85,3.4,10,11.8,20,0.0,0.0,0.0,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,11,1016.5,1019.5,20.4,17.8,85,4.3,10,11.8,30,0.0,0.0,0.0,0.0,8.0,...,10.0
2022-03-02,宜蘭縣,121.857372,24.596736,467060,12,1016.2,1019.2,19.7,18.0,90,5.8,10,13.2,40,0.0,0.0,0.0,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,13,1015.9,1018.9,19.8,16.8,83,4.9,360,12.6,20,0.0,0.0,0.0,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,14,1015.1,1018.1,19.8,16.6,82,5.1,360,9.2,360,0.0,0.0,0.0,0.0,5.0,...,10.0
2022-03-02,宜蘭縣,121.857372,24.596736,467060,15,1014.9,1017.9,19.9,16.5,81,3.3,10,9.9,30,0.0,0.0,0.0,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,16,1014.9,1017.9,18.9,16.9,88,3.0,270,8.5,360,0.0,0.0,0.0,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,17,1015.3,1018.3,19.4,16.8,85,2.0,10,5.9,20,0.0,0.0,0.0,0.0,5.0,...,10.0
2022-03-02,宜蘭縣,121.857372,24.596736,467060,18,1015.5,1018.5,19.0,17.0,88,1.9,260,6.5,350,0.0,0.0,0.0,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,19,1015.9,1019.0,18.5,17.5,94,2.4,240,5.2,240,0.0,0.0,0.0,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,20,1016.6,1019.7,18.0,17.8,99,2.7,270,5.3,270,0.5,0.0,...,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,21,1017.0,1020.1,17.9,17.7,99,3.6,270,6.1,280,0.5,0.0,...,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,22,1017.1,1020.2,17.8,17.8,100,1.4,290,6.2,260,4.5,1.0,...,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,23,1017.0,1020.1,17.7,17.7,100,1.6,230,3.5,240,6.0,1.0,...,0.0,...,...,...
2022-03-02,宜蘭縣,121.857372,24.596736,467060,24,1016.4,1019.5,17.7,17.7,100,0.7,300,4.2,230,3.0,0.8,...,0.0,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,1,1015.8,1018.9,17.6,17.6,100,3.3,260,4.5,260,1.5,0.7,...,0.0,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,2,1015.5,1018.6,17.6,17.6,100,2.8,280,5.3,290,1.0,0.3,...,0.0,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,3,1015.0,1018.1,17.6,17.6,100,2.4,280,6.8,270,0.5,0.1,...,0.0,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,4,1014.8,1017.9,17.6,17.6,100,4.1,300,8.2,270,1.5,0.4,...,0.0,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,5,1015.4,1018.5,18.0,18.0,100,3.4,300,7.8,320,0.5,0.1,...,0.0,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,6,1016.0,1019.1,17.9,17.9,100,2.8,300,6.3,310,2.5,0.7,0.0,0.0,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,7,1016.7,1019.8,17.8,17.8,100,2.5,270,4.9,270,2.0,0.5,0.0,0.0,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,8,1017.0,1020.1,17.9,17.9,100,2.9,290,5.5,260,3.5,1.0,0.0,0.0,10.0,...,10.0
2022-03-03,宜蘭縣,121.857372,24.596736,467060,9,1017.0,1020.1,18.5,18.5,100,3.0,260,6.0,260,T,1.0,0.0,0.1,10.0,...,10.0
2022-03-03,宜蘭縣,121.857372,24.596736,467060,10,1016.6,1019.6,21.3,18.1,82,2.7,290,6.7,250,T,0.2,0.3,1.35,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,11,1015.9,1018.9,23.1,17.3,70,1.9,340,5.8,300,0.0,0.0,0.3,1.78,15.0,...,8.0
2022-03-03,宜蘭縣,121.857372,24.596736,467060,12,1014.9,1017.9,23.2,16.5,66,3.0,40,5.7,80,0.0,0.0,0.8,2.39,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,13,1013.8,1016.8,22.8,17.7,73,2.0,20,5.9,360,0.0,0.0,0.3,1.69,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,14,1012.6,1015.6,22.3,17.4,74,1.1,20,4.0,90,0.0,0.0,0.1,1.02,10.0,...,8.0
2022-03-03,宜蘭縣,121.857372,24.596736,467060,15,1012.1,1015.1,22.2,18.0,77,0.2,0,4.2,20,0.0,0.0,0.0,0.66,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,16,1012.0,1015.0,22.2,18.0,77,1.1,110,2.3,70,0.0,0.0,0.0,0.6,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,17,1011.7,1014.7,22.1,18.9,82,2.0,140,3.6,110,0.0,0.0,0.2,0.5,8.0,...,4.0
2022-03-03,宜蘭縣,121.857372,24.596736,467060,18,1011.7,1014.7,21.8,19.7,88,0.3,170,2.9,160,0.0,0.0,0.2,0.0,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,19,1012.2,1015.2,20.5,19.7,95,1.4,230,2.6,220,0.0,0.0,0.0,0.0,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,20,1012.3,1015.3,20.2,20.0,99,1.6,230,3.0,250,0.0,0.0,...,0.0,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,21,1012.4,1015.4,20.2,20.0,99,1.3,260,3.7,230,0.0,0.0,...,0.0,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,22,1012.3,1015.3,20.1,19.9,99,0.5,290,2.9,250,0.0,0.0,...,0.0,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,23,1012.6,1015.6,19.7,19.5,99,2.0,250,3.2,250,0.0,0.0,...,0.0,...,...,...
2022-03-03,宜蘭縣,121.857372,24.596736,467060,24,1012.2,1015.2,19.3,19.3,100,1.4,280,3.8,240,0.0,0.0,...,0.0,...,...,...
