Date,City,Lon,Lat,Station,ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2022-03-03,金門縣,118.289281,24.407306,467110,7,1017.2,1021.5,15.1,12.4,84,2.4,20,4.7,60,0.0,0.0,0.0,0.02,...,0,...
2022-03-03,金門縣,118.289281,24.407306,467110,8,1017.4,1021.7,17.0,13.0,77,2.1,30,4.6,40,0.0,0.0,0.3,0.37,8.0,0,5.0
2022-03-03,金門縣,118.289281,24.407306,467110,9,1017.6,1021.9,19.7,13.0,65,2.9,50,6.4,50,0.0,0.0,1.0,1.12,10.0,1,2.0
2022-03-03,金門縣,118.289281,24.407306,467110,10,1017.4,1021.7,21.1,13.6,62,3.1,60,7.1,90,0.0,0.0,1.0,1.84,...,3,...
2022-03-03,金門縣,118.289281,24.407306,467110,11,1016.9,1021.1,22.3,14.2,60,3.5,30,7.8,10,0.0,0.0,1.0,2.37,10.0,5,1.0
2022-03-03,金門縣,118.289281,24.407306,467110,12,1015.8,1020.0,23.1,13.9,56,2.7,30,8.2,20,0.0,0.0,1.0,2.73,...,7,...
2022-03-03,金門縣,118.289281,24.407306,467110,13,1014.6,1018.8,22.8,14.1,58,1.8,60,6.4,30,0.0,0.0,1.0,2.85,...,7,...
2022-03-03,金門縣,118.289281,24.407306,467110,14,1013.1,1017.3,21.2,13.7,62,1.2,260,3.3,20,0.0,0.0,1.0,2.63,12.0,6,1.0
2022-03-03,金門縣,118.289281,24.407306,467110,15,1012.3,1016.5,23.1,14.9,60,3.6,110,6.8,110,0.0,0.0,1.0,2.07,...,4,...
2022-03-03,金門縣,118.289281,24.407306,467110,16,1012.0,1016.2,21.1,14.5,66,5.0,110,7.4,90,0.0,0.0,1.0,1.56,...,2,...
2022-03-03,金門縣,118.289281,24.407306,467110,17,1011.8,1016.1,19.3,14.4,73,4.8,90,8.7,70,0.0,0.0,0.8,0.63,12.0,1,1.0
2022-03-03,金門縣,118.289281,24.407306,467110,18,1012.1,1016.4,17.7,13.8,78,3.8,80,7.1,100,0.0,0.0,0.4,0.22,...,0,...
2022-03-03,金門縣,118.289281,24.407306,467110,19,1012.5,1016.8,17.0,14.1,83,3.7,80,7.5,90,0.0,0.0,0.0,0.0,...,0,...
2022-03-03,金門縣,118.289281,24.407306,467110,20,1013.2,1017.5,16.6,14.4,87,2.5,60,5.2,80,0.0,0.0,...,0.0,...,0,...
2022-03-03,金門縣,118.289281,24.407306,467110,21,1013.7,1018.0,16.0,14.0,88,2.5,70,4.2,70,0.0,0.0,...,0.0,...,0,...
2022-03-03,金門縣,118.289281,24.407306,467110,22,1014.0,1018.3,16.0,13.5,85,2.5,70,6.2,70,0.0,0.0,...,0.0,...,0,...
2022-03-03,金門縣,118.289281,24.407306,467110,23,1014.3,1018.6,15.7,13.5,87,1.9,30,3.5,80,0.0,0.0,...,0.0,...,0,...
2022-03-03,金門縣,118.289281,24.407306,467110,24,1013.9,1018.2,15.4,13.6,89,2.5,20,4.1,30,0.0,0.0,...,0.0,...,0,...
